2015-03-21T14:32:17Z 3600 3600 75.755 80.436 95.305 2.584
2015-03-21T15:32:21Z 3600 3599 75.701 81.277 180.135 12.091
2015-03-21T16:32:27Z 3600 3600 75.777 82.382 156.956 4.633
2015-03-21T17:32:31Z 3600 3600 75.695 80.266 117.629 1.942
2015-03-21T18:32:35Z 3600 3599 75.756 77.716 111.417 3.529
2015-03-21T19:32:39Z 3600 3600 75.657 78.570 101.700 3.983
2015-03-21T20:32:43Z 3600 3600 75.723 78.251 102.234 3.586
2015-03-21T21:32:46Z 3600 3600 75.735 77.724 96.837 3.583
2015-03-21T22:32:50Z 3600 3600 75.658 79.296 115.232 4.880
2015-03-21T23:32:53Z 3600 3600 75.662 79.970 123.248 4.069
2015-03-22T00:32:57Z 3600 3600 75.697 76.549 123.101 2.112
2015-03-22T01:33:00Z 3600 3600 75.672 81.610 167.490 6.030
2015-03-22T02:33:04Z 3600 3600 75.682 77.434 113.638 3.418
2015-03-22T03:33:07Z 3600 3600 75.619 80.585 94.082 5.052
2015-03-22T04:33:11Z 3600 3600 75.684 81.708 152.693 6.288
2015-03-22T05:33:15Z 3600 3600 75.766 78.403 90.660 4.088
2015-03-22T06:33:18Z 3600 3600 75.773 77.057 132.385 3.065
2015-03-22T07:33:21Z 3600 3600 75.685 78.151 95.140 3.427
2015-03-22T08:33:24Z 3600 3600 75.685 79.356 92.637 3.037
2015-03-22T09:33:28Z 3600 3600 75.738 78.099 88.006 2.284
2015-03-22T10:33:31Z 3600 3600 75.727 79.265 93.910 2.706
2015-03-22T11:33:35Z 3600 3600 75.707 80.630 96.639 6.079
2015-03-22T12:33:38Z 3600 3600 75.764 77.089 104.226 2.881
2015-03-22T13:33:41Z 3600 3599 75.743 77.433 91.257 2.278
2015-03-22T14:33:45Z 3600 3600 75.686 77.988 117.708 2.450
2015-03-22T15:33:48Z 3600 3599 75.753 78.869 176.618 13.201
2015-03-22T16:33:52Z 3600 3600 75.738 77.745 181.374 5.403
2015-03-22T17:33:55Z 3600 3600 75.741 76.835 91.165 2.704
2015-03-22T18:33:58Z 3600 3599 75.663 77.268 116.223 3.070
2015-03-22T19:34:02Z 3600 3600 75.666 76.371 148.013 2.843
2015-03-22T20:34:06Z 3600 3600 75.711 76.645 119.840 2.397
2015-03-22T21:34:09Z 3600 3600 75.726 77.280 124.843 3.523
2015-03-22T22:34:12Z 3600 3600 75.727 76.486 129.405 1.890
2015-03-22T23:34:16Z 3600 3600 75.776 78.933 129.295 5.447
2015-03-23T00:34:19Z 3600 3600 75.778 77.344 112.454 3.052
2015-03-23T01:34:22Z 3600 3600 75.753 80.823 137.655 5.589
2015-03-23T02:34:26Z 3600 3600 75.745 79.157 123.827 4.330
2015-03-23T03:34:29Z 3600 3600 75.796 78.068 107.708 1.900
2015-03-23T04:34:33Z 3600 3599 75.719 83.849 178.370 18.034
2015-03-23T05:34:37Z 3600 3600 75.742 79.015 99.013 4.562
2015-03-23T06:34:40Z 3600 3600 75.739 79.247 107.437 4.585
2015-03-23T07:34:43Z 3600 3600 75.807 79.465 90.117 1.852
2015-03-23T08:34:46Z 3600 3600 75.891 81.567 176.490 7.187
2015-03-23T09:34:50Z 3600 3599 75.847 80.500 100.968 1.913
2015-03-23T10:34:54Z 3600 3600 75.808 80.736 97.769 1.865
2015-03-23T11:34:57Z 3600 3600 75.729 79.987 92.487 2.073
2015-03-23T12:35:00Z 3600 3600 76.028 83.795 97.610 4.316
2015-03-23T13:35:03Z 3600 3600 75.732 85.964 104.700 5.811
2015-03-23T14:35:06Z 3600 3600 75.623 84.474 105.467 6.696
2015-03-23T15:35:10Z 3600 3600 75.679 85.494 185.026 17.756
2015-03-23T16:35:13Z 3600 3600 75.703 82.256 143.882 4.869
2015-03-23T17:35:16Z 3600 3599 75.641 79.637 89.862 2.134
2015-03-23T18:35:20Z 3600 3599 75.705 80.865 117.998 3.099
2015-03-23T19:35:24Z 3600 3600 75.789 81.512 140.073 4.510
2015-03-23T20:35:27Z 3600 3598 76.708 80.778 119.396 1.908
2015-03-23T21:35:31Z 3600 3600 75.675 78.684 108.396 2.594
2015-03-23T22:35:34Z 3600 3600 75.763 82.863 114.137 4.029
2015-03-23T23:35:38Z 3600 3600 75.669 79.020 103.929 4.737
2015-03-24T00:35:41Z 3600 3600 75.661 82.990 117.560 4.203
2015-03-24T01:35:44Z 3600 3600 75.623 78.697 102.071 4.078
2015-03-24T02:35:47Z 3600 3600 75.756 86.591 111.054 3.981
2015-03-24T03:35:50Z 3600 3599 75.767 83.673 174.915 7.759
2015-03-24T04:35:54Z 3600 3600 75.712 82.135 98.514 6.121
2015-03-24T05:35:58Z 3600 3600 75.749 90.438 102.028 3.754
2015-03-24T06:36:01Z 3600 3600 75.735 81.955 96.656 4.097
2015-03-24T07:36:04Z 3600 3600 75.714 79.393 92.222 2.211
2015-03-24T08:36:07Z 3600 3600 75.580 81.958 96.929 4.342
2015-03-24T09:36:10Z 3600 3600 75.749 83.436 103.567 4.519
2015-03-24T10:36:14Z 3600 3600 75.745 80.007 92.271 2.928
2015-03-24T11:36:17Z 3600 3600 75.720 81.137 93.502 3.098
2015-03-24T12:36:20Z 3600 3600 75.813 82.631 97.663 3.616
2015-03-24T13:36:23Z 3600 3600 75.745 83.484 118.995 7.135
2015-03-24T14:36:27Z 3600 3600 75.721 80.691 102.812 4.138
2015-03-24T15:36:30Z 3600 3600 75.731 85.038 180.091 9.409
2015-03-24T16:36:33Z 3600 3600 75.698 79.314 94.196 4.344
2015-03-24T17:36:36Z 3600 3600 75.648 84.086 118.901 7.570
2015-03-24T18:36:40Z 3600 3600 75.626 81.848 176.527 8.529
2015-03-24T19:36:44Z 3600 3600 75.601 85.951 101.405 5.823
2015-03-24T20:36:47Z 3600 3600 75.681 79.625 104.015 4.314
2015-03-24T21:36:50Z 3600 3600 75.756 79.470 95.626 2.646
2015-03-24T22:36:53Z 3600 3600 75.617 82.126 142.877 6.539
2015-03-24T23:36:57Z 3600 3600 75.785 83.195 122.812 4.247
2015-03-25T00:37:00Z 3600 3600 75.778 84.971 121.689 6.147
2015-03-25T01:37:03Z 3600 3599 75.761 84.321 187.348 11.227
2015-03-25T02:37:07Z 3600 3600 75.702 81.120 100.193 5.546
2015-03-25T03:37:11Z 3600 3600 75.787 85.926 104.984 6.946
2015-03-25T04:37:14Z 3600 3600 75.658 85.990 102.532 7.704
2015-03-25T05:37:18Z 3600 3600 75.638 81.611 104.408 6.483
2015-03-25T06:37:22Z 3600 3600 75.736 85.016 100.697 5.003
2015-03-25T07:37:25Z 3600 3599 75.599 81.226 94.455 5.245
2015-03-25T08:37:30Z 3600 3600 75.641 80.968 92.698 3.694
2015-03-25T09:37:33Z 3600 3600 75.715 78.805 133.289 2.801
2015-03-25T10:37:36Z 3600 3600 75.660 79.757 106.100 5.424
2015-03-25T11:37:39Z 3600 3600 75.620 83.603 139.998 6.718
2015-03-25T12:37:43Z 3600 3600 75.686 82.883 617.833 10.828
2015-03-25T13:37:46Z 3600 3600 75.729 78.526 125.564 3.054
2015-03-25T14:37:49Z 3600 3600 75.799 77.635 94.705 2.630
2015-03-25T15:37:53Z 3600 3600 75.709 78.944 130.149 4.021
2015-03-25T16:37:56Z 3600 3599 75.804 85.816 109.753 5.518
2015-03-25T17:38:00Z 3600 3600 75.743 82.845 102.854 4.309
2015-03-25T18:38:04Z 3600 3599 75.665 79.051 130.718 3.090
2015-03-25T19:38:08Z 3600 3600 75.626 76.746 118.525 1.852
2015-03-25T20:38:12Z 3600 3600 75.637 82.196 179.132 7.359
2015-03-25T21:38:16Z 3600 3600 75.735 79.848 133.973 3.726
2015-03-25T22:38:19Z 3600 3600 75.783 80.469 171.037 2.434
2015-03-25T23:38:22Z 3600 3600 75.886 80.654 124.925 1.833
